title,name,vintage,url,isTimeseries,temporal,description,modified
Decennial Census: State Legislative District Summary File (100-Percent),dec/sldh,2000,https://api.census.gov/data/2000/dec/sldh,,unidentified,"The State Legislative District Summary File (100-percent) (SLD100) contains the 100-percent data, which is the information compiled from the questions asked of all people and about every housing unit. Population items include sex, age, race, Hispanic or Latino, household relationship, and group quarters. Housing items include occupancy status, vacancy status, and tenure (owner occupied or renter occupied). The file contains subject content identical to that shown in Summary File 1 (SF 1).",2020-02-27 00:00:00.0
Decennial Census: State Legislative District Demographic Profile (100-Percent),dec/sldhprofile,2000,https://api.census.gov/data/2000/dec/sldhprofile,,unidentified,"The State Legislative District Summary File (100-percent) (SLD100) contains the 100-percent data, which is the information compiled from the questions asked of all people and about every housing unit. Population items include sex, age, race, Hispanic or Latino, household relationship, and group quarters. Housing items include occupancy status, vacancy status, and tenure (owner occupied or renter occupied). The file contains subject content identical to that shown in Summary File 1 (SF 1).",2020-02-27 00:00:00.0
Decennial Census: State Legislative District Summary File (Sample),dec/slds,2000,https://api.census.gov/data/2000/dec/slds,,unidentified,"The State Legislative District Summary File (Sample) (SLDSAMPLE) contains the sample data, which is the information compiled from the questions asked of a sample of all people and housing units. Population items include basic population totals; urban and rural; households and families; marital status; grandparents as caregivers; language and ability to speak English; ancestry; place of birth, citizenship status, and year of entry; migration; place of work; journey to work (commuting); school enrollment and educational attainment; veteran status; disability; employment status; industry, occupation, and class of worker; income; and poverty status. Housing items include basic housing totals; urban and rural; number of rooms; number of bedrooms; year moved into unit; household size and occupants per room; units in structure; year structure built; heating fuel; telephone service; plumbing and kitchen facilities; vehicles available; value of home; monthly rent; and shelter costs. The file contains subject content identical to that shown in Summary File 3 (SF 3).",2020-02-27 00:00:00.0
Decennial Census: State Legislative District Demographic Profile (Sample),dec/sldsprofile,2000,https://api.census.gov/data/2000/dec/sldsprofile,,unidentified,"The State Legislative District Summary File (Sample) (SLDSAMPLE) contains the sample data, which is the information compiled from the questions asked of a sample of all people and housing units. Population items include basic population totals; urban and rural; households and families; marital status; grandparents as caregivers; language and ability to speak English; ancestry; place of birth, citizenship status, and year of entry; migration; place of work; journey to work (commuting); school enrollment and educational attainment; veteran status; disability; employment status; industry, occupation, and class of worker; income; and poverty status. Housing items include basic housing totals; urban and rural; number of rooms; number of bedrooms; year moved into unit; household size and occupants per room; units in structure; year structure built; heating fuel; telephone service; plumbing and kitchen facilities; vehicles available; value of home; monthly rent; and shelter costs. The file contains subject content identical to that shown in Summary File 3 (SF 3).",2020-04-10 00:00:00.0
Decennial Census: U.S. Virgin Islands Summary File,dec/vi,2000,https://api.census.gov/data/2000/dec/vi,,unidentified,"The U.S. Virgin Islands Summary File contains detailed demographic, social, economic, and housing data asked of all people and about every housing unit.",2020-02-28 00:00:00.0
Decennial Census: U.S. Virgin Islands Summary File,dec/vi,2010,https://api.census.gov/data/2010/dec/vi,,unidentified,"The U.S. Virgin Islands Summary File contains detailed demographic, social, economic, and housing data asked of all people and about every housing unit.",2020-08-06 00:00:00.0
Economic Census: Economic Census of Island Areas,ecn/islandareas,2012,https://api.census.gov/data/2012/ecn/islandareas,,unidentified,"Every five years, the U.S. Census Bureau collects extensive statistics about businesses that are essential to understanding the economy of American Samoa, Commonwealth of Northern Mariana Islands, Guam, Virgin Islands, and Puerto Rico.  This official count, as part of the Economic Census of Island Areas, serves as the foundation for the measurement of Island Areas businesses and their economic impact.",2020-02-04 13:03:40.0
"2017 Economic Census of Island Areas: Summary Statistics for American Samoa, Commonwealth of the Northern Mariana Islands, Guam, Puerto Rico, and U.S. Virgin Islands",ecn/islandareas,2017,https://api.census.gov/data/2017/ecn/islandareas,,unidentified,"Every five years, the U.S. Census Bureau collects extensive statistics about businesses that are essential to understanding the economy of American Samoa, Commonwealth of Northern Mariana Islands, Guam, Virgin Islands, and Puerto Rico. This official count, as part of the Economic Census of Island Areas, serves as the foundation for the measurement of Island Areas businesses and their economic impact.",2019-12-19 11:02:49.0
Economic Census: Economic Census of Island Areas,ecn/islandareas/comp,2012,https://api.census.gov/data/2012/ecn/islandareas/comp,,unidentified,"Every five years, the U.S. Census Bureau collects extensive statistics about businesses that are essential to understanding the economy of American Samoa, Commonwealth of Northern Mariana Islands, Guam, Virgin Islands, and Puerto Rico.  This official count, as part of the Economic Census of Island Areas, serves as the foundation for the measurement of Island Areas businesses and their economic impact.",2020-02-04 13:29:29.0
"Island Areas: Comparative Statistics for American Samoa, Commonwealth of the Northern Mariana Islands, Guam, Puerto Rico, and U.S. Virgin Islands: (2017 NAICS Basis): 2017 and 2012",ecn/islandareas/comp,2017,https://api.census.gov/data/2017/ecn/islandareas/comp,,unidentified,"Every five years, the U.S. Census Bureau collects extensive statistics about businesses that are essential to understanding the economy of American Samoa, Commonwealth of Northern Mariana Islands, Guam, Virgin Islands, and Puerto Rico. This official count, as part of the Economic Census of Island Areas, serves as the foundation for the measurement of Island Areas businesses and their economic impact.",2020-01-21 10:57:12.0
Economic Census: Economic Census of Island Areas,ecn/islandareas/ind,2012,https://api.census.gov/data/2012/ecn/islandareas/ind,,unidentified,"This dataset provides  industry statistics on number of establishments; number of employees; payroll; sales, value of shipments, or revenue; and other industry-specific data items by geographic area for establishments and firms with paid employees for Puerto Rico.. Data are shown on a 2012 NAICS basis. The statistics, NAICS levels, and the geographic areas covered vary by sector. These data were released in December 2015.",2020-02-06 09:53:09.0
Economic Census of Island Areas: Core Statistics: Economic Census of Island Areas,ecn/islandareas/ind,2017,https://api.census.gov/data/2017/ecn/islandareas/ind,,unidentified,"This dataset provides industry statistics on number of establishments; number of employees; payroll; sales, value of shipments, or revenue; and other industry-specific data items by geographic area for establishments and firms with paid employees for Puerto Rico. Data are shown on a 2012 NAICS basis. The statistics, NAICS levels, and the geographic areas covered vary by sector. These data were released in December 2015.",2020-07-02 00:00:00.0
Economic Census: Economic Census of Island Areas,ecn/islandareas/lines,2012,https://api.census.gov/data/2012/ecn/islandareas/lines,,unidentified,"Every five years, the U.S. Census Bureau collects extensive statistics about businesses that are essential to understanding the economy of American Samoa, Commonwealth of Northern Mariana Islands, Guam, Virgin Islands, and Puerto Rico.  This official count, as part of the Economic Census of Island Areas, serves as the foundation for the measurement of Island Areas businesses and their economic impact.",2020-02-04 14:10:52.0
Economic Census: Economic Census of the United States: Economic Census of Island Areas,ecn/islandareas/napcs,2017,https://api.census.gov/data/2017/ecn/islandareas/napcs,,unidentified,"Every five years, the U.S. Census Bureau collects extensive statistics about businesses that are essential to understanding the economy of American Samoa, Commonwealth of Northern Mariana Islands, Guam, Virgin Islands, and Puerto Rico. This official count, as part of the Economic Census of Island Areas, serves as the foundation for the measurement of Island Areas businesses and their economic impact.",2020-01-21 10:57:03.0
Economic Census: Finance and Insurance: Administrative Expenses and Losses Incurred for Property and Casualty Insurance Carriers for the U.S.: 2017,ecnadbnprop,2017,https://api.census.gov/data/2017/ecnadbnprop,,unidentified,This dataset presents statistics for Finance and Insurance: Administrative Expenses and Losses Incurred for Property and Casualty Insurance Carriers for the U.S.,2021-02-01 00:00:00.0
"Finance and Insurance: Subject Series - Misc Subjects: Administrative Expenses and Benefits Paid for Life, Health, and Medical Insurance Carriers for the U.S.: 2012",ecnadmben,2012,https://api.census.gov/data/2012/ecnadmben,,unidentified,"Finance and Insurance: Subject Series - Misc Subjects: Administrative Expenses and Benefits Paid for Life, Health, and Medical Insurance Carriers for the U.S.: 2012.",2018-11-19 00:00:00.0
"Economic Census: Finance and Insurance: Administrative Expenses and Benefits Paid for Life, Health, and Medical Insurance Carriers for the U.S.: 2017",ecnadmben,2017,https://api.census.gov/data/2017/ecnadmben,,unidentified,"This dataset presents statistics for Finance and Insurance: Administrative Expenses and Benefits Paid for Life, Health, and Medical Insurance Carriers for the U.S.",2021-02-01 00:00:00.0
Economic Census: Economic Census of the United States: Economic Census US Basic Data,ecnbasic,2012,https://api.census.gov/data/2012/ecnbasic,,unidentified,"This dataset provides industry statistics on number of firms; number of establishments; number of employees; payroll; and sales, value of shipments, or revenue by geographic area for establishments and firms with paid employees. Data are shown on a 2017 NAICS basis.  The statistics, NAICS levels, and the geographic areas covered vary by sector.",2020-11-02 00:00:00.0
"Economic Census: Summary Statistics for the U.S., States, and Selected Geographies: 2017",ecnbasic,2017,https://api.census.gov/data/2017/ecnbasic,,unidentified,"This dataset provides industry statistics on number of firms; number of establishments; number of employees; payroll; and sales, value of shipments, or revenue by geographic area for establishments and firms with paid employees. Data are shown on a 2017 NAICS basis.  The statistics, NAICS levels, and the geographic areas covered vary by sector.",2020-11-02 00:00:00.0
Finance and Insurance: Subject Series - Misc Subjects: Brokering and Dealing Services Income for the U.S.: 2012,ecnbranddeal,2012,https://api.census.gov/data/2012/ecnbranddeal,,unidentified,Finance and Insurance: Subject Series - Misc Subjects: Brokering and Dealing Services Income for the U.S.: 2012.,2018-11-19 00:00:00.0
Economic Census: Finance and Insurance: Brokering and Dealing Products Income for the U.S.: 2017,ecnbranddeal,2017,https://api.census.gov/data/2017/ecnbranddeal,,unidentified,This dataset presents statistics for Finance and Insurance: Brokering and Dealing Products Income for the U.S.,2021-02-01 00:00:00.0
All sectors: Core Business Statistics Series: Industry Bridge Statistics on 2012 NAICS Basis With Distribution Among 2007 NAICS-Based Industries for the United States: 2012,ecnbridge1,2012,https://api.census.gov/data/2012/ecnbridge1,,unidentified,All sectors: Core Business Statistics Series: Industry Bridge Statistics on 2012 NAICS Basis With Distribution Among 2007 NAICS-Based Industries for the United States: 2012.,2018-11-27 00:00:00.0
All sectors: Core Business Statistics Series: Industry Bridge Statistics on 2007 NAICS Basis With Distribution Among 2012 NAICS-Based Industries for the United States: 2012,ecnbridge2,2012,https://api.census.gov/data/2012/ecnbridge2,,unidentified,All sectors: Core Business Statistics Series: Industry Bridge Statistics on 2007 NAICS Basis With Distribution Among 2012 NAICS-Based Industries for the United States: 2012.,2018-11-27 00:00:00.0
Finance and Insurance: Subject Series - Misc Subjects: Brokering or Dealing Services Income for the U.S.: 2012,ecnbrordeal,2012,https://api.census.gov/data/2012/ecnbrordeal,,unidentified,Finance and Insurance: Subject Series - Misc Subjects: Brokering or Dealing Services Income for the U.S.: 2012.,2018-11-19 00:00:00.0
Economic Census: Finance and Insurance: Brokering or Dealing Products Income for the U.S.: 2017,ecnbrordeal,2017,https://api.census.gov/data/2017/ecnbrordeal,,unidentified,This dataset presents statistics for Finance and Insurance: Brokering or Dealing Products Income for the U.S.,2021-02-01 00:00:00.0
Other Services (Except Public Administration): Subject Series - Misc Subjects: Receipts/Revenue from Repayments of Cash Advances for the U.S.: 2012,ecncashadv,2012,https://api.census.gov/data/2012/ecncashadv,,unidentified,Other Services (Except Public Administration) : Subject Series - Misc Subjects: Receipts/Revenue from Repayments of Cash Advances for the U.S.: 2012.,2018-11-20 00:00:00.0
Finance and Insurance: Subject Series - Misc Subjects: Credit Card Services Income for the U.S.: 2012,ecnccard,2012,https://api.census.gov/data/2012/ecnccard,,unidentified,Finance and Insurance: Subject Series - Misc Subjects: Credit Card Services Income for the U.S.: 2012.,2018-11-19 00:00:00.0
Economic Census: Finance and Insurance: Credit Card Products Income for the U.S.: 2017,ecnccard,2017,https://api.census.gov/data/2017/ecnccard,,unidentified,This dataset presents statistics for Finance and Insurance: Credit Card Products Income for the U.S.,2021-02-01 00:00:00.0
2012 Economic Census - Economic Census US Economic Class of Customer,ecnclcust,2012,https://api.census.gov/data/2012/ecnclcust,,unidentified,"The Economic Census is the U.S. Government's official five-year measure of American business and the economy. It is conducted by the U.S. Census Bureau, and response is required by law. In October through December of the census year, forms are sent out to nearly 4 million businesses, including large, medium and small companies representing all U.S. locations and industries. Respondents were asked to provide a range of operational and performance data for their companies.This dataset presents data for a variety of industry-specific topics for establishments of firms with payroll.  Presentation of data varies by kind of business.",2018-08-20 15:08:15.0
Economic Census: Class of Customer Statistics for Selected Geographies: 2017,ecnclcust,2017,https://api.census.gov/data/2017/ecnclcust,,unidentified,"This dataset presents statistics on the number and total sales, value of shipments, or revenue of establishments; distribution of sales, shipments, or revenue by class of customer; and sales, shipments, or revenue of establishments responding to class of customer inquiry as a percent of total revenue for selected industries for selected geographies.  Includes only establishments of firms with paid employees.",2020-05-29 00:00:00.0
"Wholesale Trade: Subject Series - Misc Subjects: Sales and Commissions of Electronic Markets, Agents, Brokers, and Commission Merchants for the U.S.: 2012",ecncomm,2012,https://api.census.gov/data/2012/ecncomm,,unidentified,"Wholesale Trade: Subject Series - Misc Subjects: Sales and Commissions of Electronic Markets, Agents, Brokers, and Commission Merchants for the U.S.: 2012.",2018-11-14 00:00:00.0
"Economic Census: Wholesale Trade: Sales and Commissions of Electronic Markets, Agents, Brokers, and Commission Merchants for the U.S.: 2017",ecncomm,2017,https://api.census.gov/data/2017/ecncomm,,unidentified,"This dataset presents statistics for Wholesale Trade: Sales and Commissions of Electronic Markets, Agents, Brokers, and Commission Merchants for the U.S.",2020-06-16 00:00:00.0
All sectors: Core Business Statistics Series: Comparative Statistics for the U.S. and the States (2007 NAICS Basis): 2012 and 2007,ecncomp,2012,https://api.census.gov/data/2012/ecncomp,,unidentified,All sectors: Core Business Statistics Series: Comparative Statistics for the U.S. and the States (2007 NAICS Basis): 2012 and 2007.,2018-11-27 00:00:00.0
Subject Series - Misc Subjects: Construction Activity for Selected Industries for the selected geographies: 2012,ecnconact,2012,https://api.census.gov/data/2012/ecnconact,,unidentified,Subject Series - Misc Subjects: Construction Activity for Selected Industries for the selected geographies: 2012.,2018-11-20 00:00:00.0
Economic Census: Utilities and Transportation and Warehousing: Construction Activity by Utilities and Pipelines for the U.S. and States: 2017,ecnconact,2017,https://api.census.gov/data/2017/ecnconact,,unidentified,This dataset presents statistics for Utilities and Transportation and Warehousing: Construction Activity by Utilities for the U.S. and Pipelines for the U.S. and States,2020-12-16 00:00:00.0
Accommodation and Food Services: Subject Series - Misc Subjects: Concession Operators for the U.S. and States: 2012,ecnconcess,2012,https://api.census.gov/data/2012/ecnconcess,,unidentified,Accommodation and Food Services: Subject Series - Misc Subjects: Concession Operators for the U.S. and States: 2012.,2018-11-20 00:00:00.0
Finance and Insurance: Subject Series - Misc Subjects: Types of Credit Financing Services Income for the U.S.: 2012,ecncrfin,2012,https://api.census.gov/data/2012/ecncrfin,,unidentified,Finance and Insurance: Subject Series - Misc Subjects: Types of Credit Financing Services Income for the U.S.: 2012.,2018-11-19 00:00:00.0
Economic Census: Finance and Insurance: Types of Credit Financing Products Income for the U.S.: 2017,ecncrfin,2017,https://api.census.gov/data/2017/ecncrfin,,unidentified,This dataset presents statistics for Finance and Insurance: Types of Credit Financing Products Income for the U.S.,2021-02-01 00:00:00.0
Economic Census: Finance and Insurance: Direct Premiums Earned for the U.S.: 2017,ecndirprem,2017,https://api.census.gov/data/2017/ecndirprem,,unidentified,This dataset presents statistics for Finance and Insurance: Direct Premiums Earned for the U.S.,2021-02-01 00:00:00.0
Information: Subject Series - Misc Subjects: Receipts by type of Dissemination Media for the U.S.: 2012,ecndissmed,2012,https://api.census.gov/data/2012/ecndissmed,,unidentified,Information: Subject Series - Misc Subjects: Receipts by type of Dissemination Media for the U.S.: 2012.,2018-11-19 00:00:00.0
"Economic Census: Information: Sales, Value of Shipments, or Revenue by Type of Dissemination Media for the U.S.: 2017",ecndissmed,2017,https://api.census.gov/data/2017/ecndissmed,,unidentified,"This dataset presents statistics for Information: Sales, Value of Shipments, or Revenue by Type of Dissemination Media for the U.S.",2021-01-25 00:00:00.0
Economic Census: Accommodation and Food Services: Establishments Using Electronic Devices for Self-Service Table Orders and/or Payment for the U.S. and States:  2017,ecnelmenu,2017,https://api.census.gov/data/2017/ecnelmenu,,unidentified,This dataset presents statistics for Accommodation and Food Services: Establishments Using Electronic Devices for Self-Service Table Orders and/or Payment for the U.S. and States,2021-03-10 00:00:00.0
Wholesale Trade: Subject Series - Misc Subjects: Employment by Primary Function for the U.S.: 2012,ecnempfunc,2012,https://api.census.gov/data/2012/ecnempfunc,,unidentified,Wholesale Trade: Subject Series - Misc Subjects: Employment by Primary Function for the U.S.: 2012.,2018-11-14 00:00:00.0
Economic Census: Wholesale Trade: Employment by Primary Function for the U.S.: 2017,ecnempfunc,2017,https://api.census.gov/data/2017/ecnempfunc,,unidentified,This dataset presents statistics for Wholesale Trade: Employment by Primary Function for the U.S.,2020-06-16 00:00:00.0
2012 Economic Census - Economic Census US Enterprise Support,ecnentsup,2012,https://api.census.gov/data/2012/ecnentsup,,unidentified,Economic Census Summary Statistics for Enterprise Support Establishments by Industry,2018-09-05 00:00:00.0
Economic Census: Enterprise Support Statistics for the U.S. : 2017,ecnentsup,2017,https://api.census.gov/data/2017/ecnentsup,,unidentified,"This dataset presents statistics on number of establishments; sales, value of shipments, or revenue; payroll; and number of employees for enterprise support establishments by industry served for selected sectors for the U.S.  Includes only establishments of firms with paid employees.",2020-05-29 00:00:00.0
Wholesale Trade: Subject Series - Misc Subjects: End-of-Year Inventories for the U.S.: 2012 and 2011,ecneoyinv,2012,https://api.census.gov/data/2012/ecneoyinv,,unidentified,Wholesale Trade: Subject Series - Misc Subjects: End-of-Year Inventories for the U.S.: 2012 and 2011.,2018-11-14 00:00:00.0
Economic Census: Wholesale Trade: Inventories by Valuation Method for the U.S.: 2017,ecneoyinv,2017,https://api.census.gov/data/2017/ecneoyinv,,unidentified,This dataset presents statistics for Wholesale Trade:  Inventories by Valuation Method for the U.S.,2020-06-17 00:00:00.0
Transportation and Warehousing: Subject Series - Misc Subjects: End-of-Year Inventories for the U.S.: 2012 and 2011,ecneoyinvwh,2012,https://api.census.gov/data/2012/ecneoyinvwh,,unidentified,Transportation and Warehousing: Subject Series - Misc Subjects: End-of-Year Inventories for the U.S.: 2012 and 2011.,2018-11-19 00:00:00.0
Economic Census: Transportation and Warehousing: Inventories by Valuation Method for Enterprise Support Establishments for the U.S.: 2017,ecneoyinvwh,2017,https://api.census.gov/data/2017/ecneoyinvwh,,unidentified,This dataset presents statistics for Transportation and Warehousing: Inventories by Valuation Method for Enterprise Support Establishments for the U.S.,2021-01-21 00:00:00.0
Transportation and Warehousing: Subject Series - Misc Subjects: Revenue-Generating Equipment for Passenger Transportation for the U.S. and States: 2012,ecnequip,2012,https://api.census.gov/data/2012/ecnequip,,unidentified,Transportation and Warehousing: Subject Series - Misc Subjects: Revenue-Generating Equipment for Passenger Transportation for the U.S. and States: 2012.,2018-09-25 00:00:00.0
Utilities: Subject Series - Misc Subjects: Exported Energy to Canada and Mexico for the U.S.: 2012,ecnexpnrg,2012,https://api.census.gov/data/2012/ecnexpnrg,,unidentified,Utilities: Subject Series - Misc Subjects: Exported Energy to Canada and Mexico for the U.S.: 2012.,2018-11-20 00:00:00.0
Economic Census: Utilities: Exported Energy to Canada and Mexico for the U.S.: 2017,ecnexpnrg,2017,https://api.census.gov/data/2017/ecnexpnrg,,unidentified,This data presents statistics for Utilities: Exported Energy to Canada and Mexico for the U.S.,2020-12-16 00:00:00.0
2012 Economic Census - Economic Census Exported Services Data,ecnexpsvc,2012,https://api.census.gov/data/2012/ecnexpsvc,,unidentified,"The Economic Census is the U.S. Government's official five-year measure of American business and the economy. It is conducted by the U.S. Census Bureau, and response is required by law. In October through December of the census year, forms are sent out to nearly 4 million businesses, including large, medium and small companies representing all U.S. locations and industries. Respondents were asked to provide a range of operational and performance data for their companies.This dataset presents data for exported services for selected industries.",2018-09-18 00:00:00.0
Economic Census: Exported Services Statistics for the U.S.: 2017,ecnexpsvc,2017,https://api.census.gov/data/2017/ecnexpsvc,,unidentified,"This dataset presents statistics on: the number of establishments; sales, value of shipments, or revenue; number of employees;  sales, value of shipments, or revenue from exported services; and response coverage of exported services inquiries for selected industries for the U.S.  Includes only establishments of firms with paid employees.",2020-06-01 00:00:00.0
Retail Trade: Subject Series - Misc Subjects:States: Floor Space by Selected Industry for the U.S. and States: 2012,ecnflspace,2012,https://api.census.gov/data/2012/ecnflspace,,unidentified,Retail Trade: Subject Series - Misc Subjects: Floor Space by Selected Industry for the U.S. and States: 2012.,2018-11-19 00:00:00.0
Economic Census: Retail Trade: Floor Space by Selected Industry for the U.S. and States: 2017,ecnflspace,2017,https://api.census.gov/data/2017/ecnflspace,,unidentified,This dataset presents statistics for Retail Trade: Floor Space by Selected Industry for the U.S. and States,2020-06-16 00:00:00.0
Accommodation and Food Services: Subject Series - Misc Subjects: Primary Type of Food Service for the U.S. and States: 2012,ecnfoodsvc,2012,https://api.census.gov/data/2012/ecnfoodsvc,,unidentified,Accommodation and Food Services: Subject Series - Misc Subjects: Primary Type of Food Service for the U.S. and States: 2012.,2018-11-20 00:00:00.0
Economic Census: Accommodation and Food Services: Primary Type of Food Service for the U.S. and States: 2017,ecnfoodsvc,2017,https://api.census.gov/data/2017/ecnfoodsvc,,unidentified,This dataset presents statistics for Accommodation and Food Services: Primary Type of Food Service for the U.S. and States,2021-02-08 00:00:00.0
"Core Business Statistics Series, 2012: Franchise Status for Selected Industries and States",ecnfran,2012,https://api.census.gov/data/2012/ecnfran,,unidentified,"Core Business Statistics Series, 2012: Franchise Status for Selected Industries and States",2018-12-03 00:00:00.0
"Health Care and Social Assistance: Subject Series - Misc Subjects: Grants, Transferred Contributions and Similar Payments, with Net Expenses for the U.S.: 2012",ecngrant,2012,https://api.census.gov/data/2012/ecngrant,,unidentified,"Health Care and Social Assistance: Subject Series - Misc Subjects: Grants, Transferred Contributions and Similar Payments, with Net Expenses for the U.S.: 2012.",2018-11-19 00:00:00.0
"Economic Census: Health Care and Social Assistance: Grants, Transferred Contributions and Similar Payments, with Net Expenses for the U.S.: 2017",ecngrant,2017,https://api.census.gov/data/2017/ecngrant,,unidentified,"This dataset presents statistics for Health Care and Social Assistance: Grants, Transferred Contributions and Similar Payments, with Net Expenses for the U.S.",2021-01-25 00:00:00.0
Accommodation and Food Services: Subject Series - Misc Subjects: Number of Guestrooms for the U.S. and States: 2012,ecnguest,2012,https://api.census.gov/data/2012/ecnguest,,unidentified,Accommodation and Food Services: Subject Series - Misc Subjects: Number of Guestrooms for the U.S. and States: 2012.,2018-11-20 00:00:00.0
Accommodation and Food Services: Subject Series - Misc Subjects: Guestroom Size of Establishments for the U.S.: 2012,ecnguestsize,2012,https://api.census.gov/data/2012/ecnguestsize,,unidentified,Accommodation and Food Services: Subject Series - Misc Subjects: Guestroom Size of Establishments for the U.S. and States: 2012.,2018-11-20 00:00:00.0
Health Care and Social Assistance: Subject Series - Misc Subjects: Ownership and Control of Government Hospitals for the U.S.: 2012,ecnhosp,2012,https://api.census.gov/data/2012/ecnhosp,,unidentified,Health Care and Social Assistance: Subject Series - Misc Subjects: Ownership and Control of Government Hospitals for the U.S.: 2012.,2018-11-19 00:00:00.0
Economic Census: Health Care and Social Assistance: Ownership and Control of Government Hospitals for the U.S.: 2017,ecnhosp,2017,https://api.census.gov/data/2017/ecnhosp,,unidentified,This dataset presents statistics for Health Care and Social Assistance: Ownership and Control of Government Hospitals for the U.S.,2021-01-27 00:00:00.0
Economic Census: Accommodation and Food Services: Hotel Property Type for the U.S. and States:  2017,ecnhotel,2017,https://api.census.gov/data/2017/ecnhotel,,unidentified,This dataset presents statistics for Accommodation and Food Services: Hotel Property Type for the U.S. and States,2021-03-10 00:00:00.0
Economic Census: Educational Services: Modes of Instruction for the U.S.: 2017,ecninstr,2017,https://api.census.gov/data/2017/ecninstr,,unidentified,This dataset presents statistics for Educational Services: Modes of Instruction for the U.S.,2021-01-25 00:00:00.0
Manufacturing: Summary Series: General Summary: Method of Inventory Valuation by Subsector and Industries: 2012,ecninvval,2012,https://api.census.gov/data/2012/ecninvval,,unidentified,Manufacturing: Summary Series: General Summary: Method of Inventory Valuation by Subsector and Industries: 2012.,2018-11-05 00:00:00.0
Economic Census: Manufacturing: Method of Inventory Valuation for the U.S.: 2017,ecninvval,2017,https://api.census.gov/data/2017/ecninvval,,unidentified,This dataset presents statistics for Manufacturing: Method of Inventory Valuation for the U.S.,2020-09-23 00:00:00.0
2012 Economic Census - Economic Census US Industry Products Analysis,ecnipa,2012,https://api.census.gov/data/2012/ecnipa,,unidentified,"The Economic Census is the U.S. Government's official five-year measure of American business and the economy. It is conducted by the U.S. Census Bureau, and response is required by law. In October through December of the census year, forms are sent out to nearly 4 million businesses, including large, medium and small companies representing all U.S. locations and industries. Respondents were asked to provide a range of operational and performance data for their companies.This dataset presents company, establishments, value of shipments, value of product shipments, percentage of product shipments of the total value of shipments, and percentage of distribution of value of product shipments.",2018-08-08 00:00:00.0
"Construction: Summary Series: General Summary: Value of Business Done for Kind-of-Business by Subsectors and Industries for U.S., Regions, and States: 2012",ecnkob,2012,https://api.census.gov/data/2012/ecnkob,,unidentified,"Construction: Summary Series: General Summary: Value of Business Done for Kind-of-Business by Subsectors and Industries for U.S., Regions, and States: 2012.",2018-12-03 00:00:00.0
"Economic Census: Value of Business Done for Kind-of-Business for the U.S., Regions, and States: 2017",ecnkob,2017,https://api.census.gov/data/2017/ecnkob,,unidentified,"This dataset presents statistics for Construction: Value of Business Done for Kind-of-Business for the U.S., Regions, and States",2020-09-23 00:00:00.0
Other Services (Except Public Administration): Subject Series - Misc Subjects: Receipts from Labor Charges and Parts Installed for Repair and Maintenance Services for the U.S.: 2012,ecnlabor,2012,https://api.census.gov/data/2012/ecnlabor,,unidentified,Other Services (Except Public Administration) : Subject Series - Misc Subjects: Receipts from Labor Charges and Parts Installed for Repair and Maintenance Services for the U.S.: 2012.,2018-11-20 00:00:00.0
"Economic Census: Other Services (Except Public Administration): Sales, Value of Shipments, or Revenue from Labor Charges and Parts Installed for Repair and Maintenance Services for the U.S.: 2017",ecnlabor,2017,https://api.census.gov/data/2017/ecnlabor,,unidentified,"This dataset presents statistics for Other Services (Except Public Administration): Sales, Value of Shipments, or Revenue from Labor Charges and Parts Installed for Repair and Maintenance Services for the U.S.",2021-01-21 00:00:00.0
Manufacturing: Summary Series: General Summary: Inventories with LIFO Valuation by Subsector and Industries: 2012,ecnlifomfg,2012,https://api.census.gov/data/2012/ecnlifomfg,,unidentified,Manufacturing: Summary Series: General Summary: Inventories with LIFO Valuation by Subsector and Industries: 2012.,2018-11-05 00:00:00.0
Economic Census: Manufacturing: Inventories with LIFO Valuation for the U.S.: 2017,ecnlifomfg,2017,https://api.census.gov/data/2017/ecnlifomfg,,unidentified,This dataset presents statistics for Manufacturing: Inventories with LIFO Valuation for the U.S.,2020-09-23 00:00:00.0
Mining: Summary Series: General Summary: Inventories with LIFO Valuation by Subsector and Industries: 2012,ecnlifomine,2012,https://api.census.gov/data/2012/ecnlifomine,,unidentified,Mining: Summary Series: General Summary: Inventories with LIFO Valuation by Subsector and Industries: 2012.,2018-11-05 00:00:00.0
Economic Census: Mining: Inventories with LIFO Valuation for the U.S.: 2017,ecnlifomine,2017,https://api.census.gov/data/2017/ecnlifomine,,unidentified,This dataset presents statistics for Mining: inventories with LIFO valuation for the U.S.,2020-09-23 00:00:00.0
Management of Companies and Enterprises: Subject Series - Misc Subjects: Inventories with LIFO Valuation for the U.S.: 2012 and 2011,ecnlifoval,2012,https://api.census.gov/data/2012/ecnlifoval,,unidentified,Management of Companies and Enterprises: Subject Series - Misc Subjects: Inventories with LIFO Valuation for the U.S.: 2012 and 2011.,2018-11-20 00:00:00.0
Economic Census: Economic Census of the United States: Economic Census US Lines Data,ecnlines,2012,https://api.census.gov/data/2012/ecnlines,,unidentified,"The Economic Census is the U.S. Government's official five-year measure of American business and the economy. It is conducted by the U.S. Census Bureau, and response is required by law. In October through December of the census year, forms are sent out to nearly 4 million businesses, including large, medium and small companies representing all U.S. locations and industries. Respondents were asked to provide a range of operational and performance data for their companies.This dataset presents data on major categories of products sold/services rendered for establishments of firms with payroll by kind of business.",2018-08-07 00:00:00.0
